Ride_ID,Date,City,Pickup_Area,Drop_Area,Distance_km,Ride_Time_min,Fare_INR,Driver_Rating,Rider_Rating,Payment_Mode,Ride_Status
R14909,2025-06-17,Mumbai,Miyapur,Somajiguda,4.14,15,62.92,4.96,4.8,Card,Cancelled
R14910,2025-03-03,Chennai,Madhapur,Hitech City,9.47,42,208.88,4.55,3.95,Card,Completed
R14911,2025-03-14,Delhi,Ameerpet,Somajiguda,3.94,12,70.51,4.5,4.35,Card,Completed
R14912,2025-03-08,Mumbai,Banjara Hills,Secunderabad,1.26,5,47.18,3.95,4.54,Card,Cancelled
R14913,2025-04-21,Mumbai,Hitech City,Miyapur,12.47,39,250.82,3.84,4.69,UPI,Completed
R14914,2025-06-02,Mumbai,Banjara Hills,Kukatpally,5.5,27,125.67,3.99,4.58,Cash,Completed
R14915,2025-06-23,Hyderabad,Jubilee Hills,Madhapur,1.51,8,48.57,4.03,4.41,Cash,Completed
R14916,2025-05-13,Bangalore,LB Nagar,Gachibowli,4.76,18,95.57,4.35,4.82,Cash,Completed
R14917,2025-01-12,Hyderabad,Kondapur,Somajiguda,1.34,6,38.56,4.1,3.99,Card,Cancelled
R14918,2025-03-22,Mumbai,Begumpet,Madhapur,8.33,39,156.67,4.55,4.07,Cash,Completed
R14919,2025-06-11,Delhi,Banjara Hills,Kukatpally,5.42,23,101.51,4.47,4.13,UPI,Completed
R14920,2025-03-13,Chennai,Gachibowli,LB Nagar,3.2,13,69.04,4.11,4.0,UPI,Completed
R14921,2025-04-18,Hyderabad,Banjara Hills,Jubilee Hills,3.28,11,60.25,4.81,4.99,UPI,Completed
R14922,2025-03-27,Chennai,Ameerpet,Begumpet,7.6,31,101.85,4.78,3.92,Card,Completed
R14923,2025-06-22,Pune,Somajiguda,Begumpet,4.99,15,80.21,4.88,4.16,Cash,Completed
R14924,2025-03-12,Hyderabad,LB Nagar,Kondapur,6.01,19,142.58,4.63,4.68,Cash,Completed
R14925,2025-04-06,Pune,Ameerpet,Uppal,11.61,39,203.91,4.48,4.58,UPI,Cancelled
R14926,2025-03-31,Bangalore,Ameerpet,Kondapur,8.27,41,171.75,4.43,4.58,Cash,Completed
R14927,2025-03-24,Bangalore,Mehdipatnam,Banjara Hills,2.85,15,51.15,3.88,4.93,Card,Completed
R14928,2025-02-15,Mumbai,Begumpet,Mehdipatnam,7.34,22,170.28,3.91,4.37,UPI,Cancelled
R14929,2025-04-24,Chennai,Begumpet,Jubilee Hills,10.78,52,185.83,4.87,3.86,UPI,Completed
R14930,2025-02-17,Mumbai,Secunderabad,Somajiguda,9.11,47,163.67,4.03,3.98,Cash,Completed
R14931,2025-04-03,Chennai,Ameerpet,Somajiguda,13.78,66,237.08,4.69,4.45,Card,Completed
R14932,2025-01-18,Hyderabad,Mehdipatnam,Somajiguda,7.12,26,155.64,3.81,3.85,Cash,Completed
R14933,2025-05-14,Chennai,Gachibowli,Ameerpet,12.29,50,167.51,4.24,4.33,UPI,Completed
R14934,2025-01-06,Pune,Jubilee Hills,Banjara Hills,14.27,46,263.54,4.19,4.55,Cash,Cancelled
R14935,2025-01-26,Bangalore,Madhapur,Kondapur,13.51,59,247.31,4.92,3.83,UPI,Completed
R14936,2025-04-10,Pune,Secunderabad,Ameerpet,14.37,71,228.15,4.63,3.87,Card,Completed
R14937,2025-04-16,Pune,LB Nagar,Hitech City,8.07,44,172.92,4.21,3.89,Cash,Cancelled
R14938,2025-06-10,Chennai,Gachibowli,Mehdipatnam,1.37,6,39.82,4.36,4.0,Cash,Completed
R14939,2025-06-12,Bangalore,Mehdipatnam,Somajiguda,1.63,5,57.37,3.97,3.86,UPI,Completed
R14940,2025-02-24,Mumbai,Begumpet,Hitech City,12.92,48,210.06,3.95,3.94,Card,Completed
R14941,2025-02-15,Delhi,Banjara Hills,Begumpet,5.3,22,98.33,3.9,4.38,Card,Completed
R14942,2025-02-24,Mumbai,Kondapur,Jubilee Hills,3.12,17,83.22,4.87,4.69,Card,Completed
R14943,2025-05-26,Bangalore,Kukatpally,Begumpet,4.66,20,80.93,4.82,4.6,Card,Completed
R14944,2025-01-12,Pune,Somajiguda,Miyapur,8.89,40,184.82,3.81,3.91,UPI,Completed
R14945,2025-04-30,Hyderabad,LB Nagar,Banjara Hills,13.51,73,246.32,4.36,3.82,UPI,Completed
R14946,2025-02-26,Hyderabad,Jubilee Hills,Ameerpet,12.54,51,268.46,4.23,4.87,UPI,Completed
R14947,2025-06-15,Pune,Uppal,Somajiguda,7.25,31,101.64,4.12,3.88,Card,Completed
R14948,2025-06-27,Mumbai,Ameerpet,Mehdipatnam,8.29,47,182.58,4.67,4.8,Card,Completed
R14949,2025-02-25,Hyderabad,Ameerpet,Miyapur,14.23,66,240.63,3.98,3.96,Cash,Completed
R14950,2025-04-03,Mumbai,Banjara Hills,Secunderabad,2.27,12,69.19,4.15,4.81,UPI,Completed
R14951,2025-05-06,Hyderabad,Banjara Hills,Gachibowli,12.66,44,199.59,3.96,4.79,UPI,Completed
R14952,2025-01-31,Mumbai,Somajiguda,Mehdipatnam,9.53,34,149.06,4.27,4.86,UPI,Completed
R14953,2025-06-21,Hyderabad,Madhapur,Somajiguda,3.25,10,63.78,4.22,4.92,Cash,Completed
R14954,2025-04-15,Chennai,Ameerpet,Gachibowli,8.58,36,153.62,4.64,4.6,UPI,Completed
R14955,2025-01-14,Pune,Mehdipatnam,Somajiguda,8.27,46,100.35,3.85,3.89,Card,Completed
R14956,2025-03-14,Hyderabad,Gachibowli,Banjara Hills,6.91,29,135.85,4.38,4.79,Cash,Completed
R14957,2025-06-12,Pune,Madhapur,Miyapur,1.79,5,45.31,4.25,4.19,UPI,Completed
R14958,2025-05-17,Delhi,Uppal,Begumpet,5.93,27,138.66,4.43,3.83,UPI,Completed
R14959,2025-05-06,Chennai,Jubilee Hills,Somajiguda,4.2,23,95.35,4.65,3.93,UPI,Completed
R14960,2025-06-06,Chennai,Kukatpally,Banjara Hills,11.95,47,186.67,4.05,4.36,Cash,Completed
R14961,2025-06-05,Delhi,Begumpet,Miyapur,3.35,15,75.93,4.07,4.1,Cash,Completed
R14962,2025-06-26,Bangalore,Ameerpet,Mehdipatnam,5.16,21,126.76,4.22,4.52,Cash,Cancelled
R14963,2025-01-11,Chennai,Miyapur,Jubilee Hills,14.69,86,277.49,4.79,4.66,UPI,Completed
R14964,2025-03-19,Chennai,Kukatpally,Gachibowli,9.16,28,168.27,4.94,4.01,Card,Cancelled
R14965,2025-03-25,Delhi,Kondapur,Ameerpet,14.87,48,316.21,4.21,3.97,Card,Cancelled
R14966,2025-05-17,Pune,Kondapur,Hitech City,7.55,31,173.59,4.01,4.32,UPI,Completed
R14967,2025-05-15,Hyderabad,Uppal,Miyapur,5.39,26,109.01,4.31,4.86,Card,Completed
R14968,2025-03-12,Bangalore,Somajiguda,LB Nagar,13.38,75,163.8,3.88,4.04,Card,Completed
R14969,2025-01-29,Delhi,Ameerpet,Secunderabad,11.57,45,246.16,4.27,4.17,UPI,Completed
R14970,2025-06-05,Mumbai,Banjara Hills,Jubilee Hills,1.96,11,59.04,4.89,4.05,UPI,Completed
R14971,2025-05-23,Mumbai,Gachibowli,Uppal,9.84,44,159.49,4.37,4.26,Card,Completed
R14972,2025-06-25,Delhi,Secunderabad,LB Nagar,11.48,34,211.63,4.92,4.68,UPI,Completed
R14973,2025-05-15,Bangalore,Madhapur,LB Nagar,14.39,56,259.93,4.44,4.56,UPI,Completed
R14974,2025-04-13,Hyderabad,Miyapur,LB Nagar,11.13,50,158.17,4.98,4.62,Cash,Completed
R14975,2025-06-23,Pune,Kukatpally,Kondapur,2.46,11,72.57,4.68,4.39,UPI,Completed
R14976,2025-03-17,Chennai,Begumpet,Kondapur,3.11,11,79.26,4.74,3.94,UPI,Completed
R14977,2025-02-08,Chennai,Begumpet,Kukatpally,3.24,11,85.03,4.57,4.33,Cash,Completed
R14978,2025-06-23,Bangalore,Madhapur,Gachibowli,14.86,61,208.05,4.55,4.09,Cash,Completed
R14979,2025-01-13,Chennai,Banjara Hills,Kondapur,13.55,45,149.97,4.6,3.92,Card,Completed
R14980,2025-03-14,Delhi,Somajiguda,Mehdipatnam,6.26,25,127.15,4.18,4.26,Card,Cancelled
R14981,2025-02-28,Mumbai,Uppal,Madhapur,8.14,38,138.38,4.47,4.22,Cash,Completed
R14982,2025-01-17,Hyderabad,Kukatpally,Hitech City,14.09,66,193.89,4.88,3.92,Card,Completed
R14983,2025-02-14,Hyderabad,Ameerpet,Gachibowli,6.99,26,107.59,4.21,4.51,Card,Completed
R14984,2025-04-29,Chennai,Ameerpet,Begumpet,8.95,37,185.08,4.95,4.68,Card,Cancelled
R14985,2025-04-08,Hyderabad,Jubilee Hills,Hitech City,6.9,39,131.21,4.83,5.0,Card,Completed
R14986,2025-05-26,Bangalore,LB Nagar,Mehdipatnam,12.23,41,214.88,4.09,4.36,Cash,Completed
R14987,2025-05-24,Bangalore,LB Nagar,Secunderabad,1.52,7,47.65,4.48,4.8,UPI,Cancelled
R14988,2025-04-17,Chennai,Kukatpally,LB Nagar,9.04,50,136.23,4.03,4.7,UPI,Completed
R14989,2025-02-03,Chennai,Miyapur,Uppal,6.16,30,96.95,4.69,4.81,Cash,Completed
R14990,2025-04-22,Bangalore,LB Nagar,Madhapur,6.2,27,82.94,3.95,4.1,Cash,Completed
R14991,2025-03-19,Mumbai,Kondapur,Secunderabad,10.31,56,122.5,4.56,3.93,Card,Cancelled
R14992,2025-01-12,Pune,Gachibowli,Secunderabad,10.8,54,236.72,3.91,4.53,UPI,Completed
R14993,2025-02-20,Hyderabad,Miyapur,Somajiguda,4.21,13,92.9,4.22,3.98,UPI,Completed
R14994,2025-05-20,Delhi,Madhapur,Mehdipatnam,5.09,19,111.09,4.49,3.9,UPI,Completed
R14995,2025-05-25,Delhi,Jubilee Hills,Begumpet,1.82,7,55.31,4.24,4.81,Card,Cancelled
R14996,2025-05-22,Delhi,Hitech City,Ameerpet,11.41,64,166.42,4.26,4.69,UPI,Completed
R14997,2025-05-20,Delhi,Uppal,Mehdipatnam,3.32,11,61.93,4.08,4.63,Card,Completed
R14998,2025-06-07,Bangalore,Secunderabad,Madhapur,13.49,75,242.76,4.05,3.88,Card,Completed
R14999,2025-04-14,Hyderabad,LB Nagar,Mehdipatnam,5.16,29,91.35,4.74,3.93,Card,Completed
R15000,2025-05-17,Hyderabad,Banjara Hills,Begumpet,3.65,13,82.41,4.58,4.2,Cash,Completed
R15001,2025-06-25,Chennai,Mehdipatnam,Madhapur,9.89,51,117.77,3.93,4.21,Card,Completed
R15002,2025-02-09,Pune,Secunderabad,Kukatpally,2.56,7,54.83,3.87,4.5,Card,Cancelled
R15003,2025-06-07,Hyderabad,Kukatpally,Somajiguda,8.11,30,184.95,4.84,3.85,UPI,Completed
R15004,2025-06-08,Hyderabad,Hitech City,Ameerpet,12.05,40,193.36,4.45,4.74,Card,Completed
R15005,2025-02-22,Mumbai,Somajiguda,Kondapur,6.18,20,142.7,4.83,4.99,Card,Completed
R15006,2025-05-01,Mumbai,Banjara Hills,Somajiguda,10.73,55,175.02,3.96,4.08,Card,Completed
R15007,2025-06-25,Bangalore,Kondapur,Somajiguda,1.89,10,46.38,4.08,4.96,Cash,Cancelled
R15008,2025-02-14,Pune,Miyapur,Begumpet,11.65,39,160.79,4.41,4.18,UPI,Completed
R15009,2025-02-07,Mumbai,Kondapur,Begumpet,10.87,32,156.49,3.89,4.43,Card,Cancelled
R15010,2025-06-06,Bangalore,Banjara Hills,Somajiguda,11.42,43,225.87,3.99,3.91,UPI,Completed
R15011,2025-03-29,Delhi,Uppal,Gachibowli,7.51,44,102.91,3.9,4.28,UPI,Completed
R15012,2025-02-07,Mumbai,Begumpet,Ameerpet,14.22,47,210.79,4.13,4.12,Cash,Cancelled
R15013,2025-02-23,Bangalore,Ameerpet,Madhapur,14.89,69,222.71,4.4,4.88,Cash,Completed
R15014,2025-05-08,Pune,Secunderabad,Mehdipatnam,11.42,38,133.9,4.92,4.18,Cash,Completed
R15015,2025-05-31,Mumbai,Somajiguda,Begumpet,9.74,41,113.72,4.52,4.09,Cash,Cancelled
R15016,2025-05-26,Pune,Mehdipatnam,Gachibowli,11.01,44,231.8,4.28,3.82,UPI,Cancelled
R15017,2025-06-17,Chennai,Mehdipatnam,Begumpet,2.58,9,58.01,4.58,4.55,Cash,Completed
R15018,2025-05-28,Pune,Jubilee Hills,Begumpet,7.3,41,97.22,4.62,4.63,UPI,Completed
R15019,2025-05-11,Delhi,Madhapur,Jubilee Hills,5.64,29,81.17,4.9,4.13,Cash,Cancelled
R15020,2025-01-17,Hyderabad,Ameerpet,Madhapur,8.92,50,178.86,4.87,4.91,Cash,Completed
R15021,2025-05-10,Mumbai,Ameerpet,Banjara Hills,10.89,42,212.58,4.79,4.58,UPI,Completed
R15022,2025-06-14,Pune,Hitech City,Banjara Hills,9.3,40,150.65,3.81,4.44,Card,Cancelled
R15023,2025-03-05,Hyderabad,Banjara Hills,Kondapur,10.25,38,118.95,4.37,4.75,Card,Completed
R15024,2025-03-06,Chennai,Somajiguda,Hitech City,12.14,51,222.43,4.52,4.46,UPI,Completed
R15025,2025-05-26,Delhi,Miyapur,Kondapur,2.5,8,69.0,4.63,4.04,UPI,Completed
R15026,2025-06-13,Hyderabad,Banjara Hills,Mehdipatnam,10.61,34,138.21,4.03,4.34,Card,Completed
R15027,2025-03-05,Hyderabad,Uppal,Secunderabad,11.64,44,205.1,4.56,4.78,UPI,Completed
R15028,2025-01-24,Chennai,Banjara Hills,Madhapur,9.96,56,129.1,4.49,4.48,UPI,Completed
R15029,2025-04-20,Pune,Kondapur,Begumpet,13.52,70,234.01,4.29,4.26,Cash,Completed
R15030,2025-01-09,Pune,Begumpet,Kondapur,2.1,9,47.32,4.44,4.97,Card,Completed
R15031,2025-05-11,Pune,Ameerpet,Kondapur,11.07,47,128.87,4.33,4.52,Cash,Completed
R15032,2025-04-20,Pune,Gachibowli,Hitech City,7.45,23,109.93,4.13,4.18,Cash,Completed
R15033,2025-02-05,Chennai,Ameerpet,Madhapur,12.47,37,266.47,4.38,3.96,Cash,Completed
R15034,2025-02-01,Bangalore,Somajiguda,Madhapur,8.65,37,109.64,4.93,4.55,Cash,Completed
R15035,2025-06-02,Delhi,Secunderabad,Kondapur,5.02,22,71.08,4.71,4.53,Cash,Cancelled
R15036,2025-02-17,Pune,Kondapur,Ameerpet,8.99,40,145.76,4.92,4.96,Cash,Completed
R15037,2025-06-21,Hyderabad,Ameerpet,Banjara Hills,13.84,55,260.27,4.28,3.87,Card,Cancelled
R15038,2025-03-22,Hyderabad,Uppal,Kondapur,6.55,38,118.83,3.84,4.65,UPI,Completed
R15039,2025-06-04,Delhi,Miyapur,Ameerpet,8.52,45,181.71,4.65,4.76,UPI,Completed
R15040,2025-05-30,Pune,Kondapur,Banjara Hills,1.34,6,50.83,4.93,4.26,Cash,Completed
R15041,2025-01-09,Hyderabad,LB Nagar,Ameerpet,8.91,32,106.44,4.88,4.95,Cash,Completed
R15042,2025-03-12,Mumbai,Somajiguda,Gachibowli,12.62,68,212.95,4.31,4.18,UPI,Completed
R15043,2025-04-19,Pune,Jubilee Hills,Mehdipatnam,10.37,33,227.0,4.52,4.37,UPI,Completed
R15044,2025-03-19,Delhi,Uppal,Secunderabad,9.78,44,213.9,4.58,4.02,Cash,Completed
R15045,2025-06-02,Bangalore,Somajiguda,Mehdipatnam,3.45,20,61.19,4.08,3.99,Cash,Cancelled
R15046,2025-05-05,Hyderabad,Ameerpet,Kondapur,13.84,73,188.74,4.71,4.56,Card,Completed
R15047,2025-04-02,Delhi,Ameerpet,Banjara Hills,11.62,41,226.86,4.61,4.98,UPI,Cancelled
R15048,2025-06-18,Bangalore,Gachibowli,Somajiguda,2.14,10,62.34,4.73,4.04,Cash,Cancelled
R15049,2025-04-14,Delhi,Uppal,LB Nagar,5.78,31,88.56,4.29,4.02,Card,Completed
R15050,2025-03-24,Mumbai,Jubilee Hills,Gachibowli,1.97,6,62.65,4.4,4.21,UPI,Completed
R15051,2025-02-06,Chennai,Miyapur,Mehdipatnam,5.16,15,86.45,4.08,4.25,Card,Cancelled
R15052,2025-05-28,Hyderabad,Ameerpet,Miyapur,9.83,52,195.07,4.09,4.13,UPI,Completed
R15053,2025-03-12,Delhi,Madhapur,LB Nagar,9.21,35,173.63,4.18,4.34,UPI,Completed
R15054,2025-03-29,Delhi,Hitech City,Kukatpally,3.26,13,72.26,3.82,4.62,UPI,Completed
R15055,2025-05-20,Mumbai,Secunderabad,Ameerpet,4.79,17,69.01,3.87,4.84,Cash,Completed
R15056,2025-02-27,Chennai,Kondapur,Madhapur,8.62,38,128.7,4.13,4.17,UPI,Completed
R15057,2025-04-05,Pune,Hitech City,Madhapur,5.51,31,77.01,4.74,4.33,UPI,Completed
R15058,2025-05-04,Hyderabad,Kukatpally,LB Nagar,12.06,70,202.37,4.81,3.92,UPI,Completed
R15059,2025-04-30,Bangalore,Banjara Hills,LB Nagar,3.57,14,63.77,4.56,4.57,Card,Completed
R15060,2025-03-14,Bangalore,Madhapur,Banjara Hills,10.25,52,123.44,4.68,4.58,UPI,Cancelled
R15061,2025-06-17,Mumbai,Madhapur,Mehdipatnam,2.53,15,50.1,4.54,4.55,UPI,Cancelled
R15062,2025-02-01,Mumbai,Kondapur,Hitech City,3.84,12,77.71,3.92,4.49,UPI,Completed
R15063,2025-04-13,Mumbai,Somajiguda,Secunderabad,9.37,41,114.26,4.75,3.99,UPI,Completed
R15064,2025-01-08,Chennai,Secunderabad,Uppal,5.1,28,109.02,4.6,4.23,UPI,Completed
R15065,2025-05-11,Bangalore,Begumpet,Mehdipatnam,7.84,27,166.47,4.13,4.83,UPI,Completed
R15066,2025-06-19,Hyderabad,Gachibowli,Secunderabad,2.8,9,54.28,4.32,4.19,UPI,Completed
R15067,2025-04-16,Pune,Begumpet,Miyapur,13.73,45,174.94,4.54,4.4,UPI,Completed
R15068,2025-04-22,Delhi,Madhapur,Secunderabad,9.45,31,159.97,4.72,4.7,UPI,Completed
R15069,2025-03-29,Chennai,Begumpet,Somajiguda,5.56,17,124.97,4.16,4.25,Cash,Cancelled
R15070,2025-04-03,Pune,Hitech City,Madhapur,13.46,58,264.28,4.32,4.66,Card,Cancelled
R15071,2025-04-04,Bangalore,Begumpet,Madhapur,14.77,50,240.09,4.18,4.33,Card,Completed
R15072,2025-02-27,Bangalore,LB Nagar,Uppal,13.97,74,203.76,4.33,4.2,UPI,Completed
R15073,2025-05-18,Mumbai,Kukatpally,Kondapur,12.83,74,213.93,4.03,4.82,Card,Completed
R15074,2025-01-18,Mumbai,Kukatpally,Mehdipatnam,4.69,26,86.08,4.5,4.97,UPI,Completed
R15075,2025-04-24,Delhi,Madhapur,Ameerpet,10.51,47,128.45,4.39,3.82,Card,Cancelled
R15076,2025-04-14,Chennai,Gachibowli,Hitech City,9.49,43,185.48,4.63,4.24,Card,Cancelled
R15077,2025-03-19,Pune,Somajiguda,Hitech City,9.19,53,151.65,4.9,4.94,Cash,Completed
R15078,2025-01-29,Chennai,Hitech City,Begumpet,12.95,39,243.38,4.6,4.67,Cash,Cancelled
R15079,2025-03-03,Mumbai,LB Nagar,Madhapur,14.66,78,179.94,4.69,4.88,Cash,Cancelled
R15080,2025-06-07,Delhi,Ameerpet,Hitech City,8.09,26,102.31,4.03,4.25,UPI,Cancelled
R15081,2025-01-23,Bangalore,Somajiguda,Miyapur,12.45,54,163.11,4.3,4.28,UPI,Completed
R15082,2025-06-22,Delhi,Banjara Hills,Uppal,6.09,26,125.47,3.96,3.81,Card,Cancelled
R15083,2025-01-17,Hyderabad,Ameerpet,Kukatpally,2.17,8,56.34,4.12,3.81,Cash,Completed
R15084,2025-01-18,Mumbai,Ameerpet,Banjara Hills,7.73,36,157.87,4.35,4.41,UPI,Completed
R15085,2025-04-27,Bangalore,Gachibowli,Miyapur,5.93,34,120.23,4.0,3.98,UPI,Completed
R15086,2025-01-30,Chennai,Kondapur,Madhapur,3.41,14,74.75,4.66,4.95,UPI,Completed
R15087,2025-05-23,Bangalore,Kondapur,Uppal,14.77,60,286.32,4.42,4.47,Cash,Completed
R15088,2025-04-14,Hyderabad,Ameerpet,Gachibowli,12.59,57,234.37,4.8,4.06,UPI,Completed
R15089,2025-06-14,Delhi,Banjara Hills,Secunderabad,11.5,59,169.12,4.68,4.17,Card,Cancelled
R15090,2025-01-04,Hyderabad,Banjara Hills,Secunderabad,8.4,47,146.28,4.94,3.92,UPI,Completed
R15091,2025-06-17,Pune,Kondapur,Madhapur,12.19,64,243.67,4.84,3.87,Card,Completed
R15092,2025-05-29,Chennai,Uppal,Somajiguda,5.57,21,93.43,4.13,4.63,UPI,Completed
R15093,2025-05-05,Bangalore,Banjara Hills,Hitech City,9.01,34,181.5,4.58,3.86,UPI,Cancelled
R15094,2025-02-13,Bangalore,Jubilee Hills,LB Nagar,9.04,37,136.04,4.87,4.2,Card,Completed
R15095,2025-05-14,Mumbai,Miyapur,Kukatpally,7.47,30,144.98,4.31,3.81,Cash,Completed
R15096,2025-04-04,Mumbai,Madhapur,Jubilee Hills,10.04,46,190.75,4.37,4.11,Cash,Cancelled
R15097,2025-03-19,Pune,Ameerpet,Hitech City,5.28,20,96.86,4.08,4.41,Cash,Completed
R15098,2025-06-22,Bangalore,Secunderabad,Jubilee Hills,13.66,81,225.95,4.18,4.25,Cash,Completed
R15099,2025-03-12,Delhi,Mehdipatnam,Kukatpally,7.57,38,173.81,4.08,4.1,Card,Cancelled
R15100,2025-04-09,Pune,Uppal,Mehdipatnam,6.03,24,139.01,4.89,4.8,Cash,Completed
R15101,2025-04-14,Bangalore,Ameerpet,Madhapur,8.69,41,168.76,4.36,3.92,UPI,Completed
R15102,2025-01-30,Bangalore,Miyapur,Hitech City,4.22,16,103.88,4.74,4.99,UPI,Completed
R15103,2025-01-02,Bangalore,Somajiguda,Ameerpet,7.94,27,104.07,3.82,3.91,Card,Completed
R15104,2025-03-09,Mumbai,Uppal,Somajiguda,4.4,13,101.92,4.06,4.29,Card,Completed
R15105,2025-01-07,Mumbai,Madhapur,Mehdipatnam,3.6,18,83.44,4.77,4.26,Card,Completed
R15106,2025-03-30,Bangalore,Ameerpet,Hitech City,13.62,73,266.45,3.93,3.84,UPI,Cancelled
R15107,2025-03-21,Chennai,Jubilee Hills,Ameerpet,14.64,50,236.92,4.6,4.51,UPI,Completed
R15108,2025-05-31,Hyderabad,Miyapur,Madhapur,4.8,16,113.0,4.14,4.65,Cash,Completed
R15109,2025-01-25,Pune,Kukatpally,LB Nagar,11.1,37,218.35,4.26,4.99,UPI,Completed
R15110,2025-05-02,Delhi,Miyapur,LB Nagar,8.08,31,174.2,4.91,4.43,Card,Completed
R15111,2025-05-18,Delhi,Miyapur,Begumpet,7.66,24,171.93,4.72,4.44,Card,Completed
R15112,2025-02-09,Mumbai,Hitech City,Mehdipatnam,7.22,31,119.32,4.85,4.33,Card,Completed
R15113,2025-06-25,Chennai,Hitech City,Uppal,3.55,14,70.15,4.31,4.69,UPI,Completed
R15114,2025-04-29,Mumbai,Somajiguda,Gachibowli,4.97,20,85.58,4.79,4.17,Card,Completed
R15115,2025-05-04,Bangalore,Hitech City,LB Nagar,5.31,20,73.54,4.95,4.13,UPI,Cancelled
R15116,2025-04-23,Chennai,Miyapur,Jubilee Hills,13.68,64,234.21,4.65,4.75,UPI,Cancelled
R15117,2025-01-23,Chennai,Jubilee Hills,Gachibowli,12.13,64,242.97,3.93,4.37,Cash,Completed
R15118,2025-01-17,Bangalore,Kondapur,Jubilee Hills,10.64,47,152.82,4.89,4.59,Card,Completed
R15119,2025-03-11,Chennai,Miyapur,Hitech City,8.61,50,135.07,4.64,4.46,Cash,Completed
R15120,2025-06-03,Chennai,Ameerpet,Banjara Hills,12.62,51,244.46,4.66,4.38,Card,Completed
R15121,2025-06-08,Hyderabad,Miyapur,Uppal,1.96,10,52.05,4.13,4.03,Card,Completed
R15122,2025-06-30,Hyderabad,Gachibowli,Kukatpally,13.73,71,179.49,4.69,4.51,Cash,Completed
R15123,2025-06-25,Bangalore,Miyapur,LB Nagar,10.12,38,147.88,4.99,4.53,UPI,Completed
R15124,2025-01-31,Chennai,Hitech City,Miyapur,2.16,11,49.92,4.76,4.05,Cash,Cancelled
R15125,2025-01-24,Chennai,Kukatpally,Secunderabad,2.78,15,57.64,4.56,4.81,UPI,Completed
R15126,2025-03-26,Pune,Somajiguda,Banjara Hills,11.46,43,228.98,4.55,4.85,Cash,Completed
R15127,2025-01-21,Delhi,Hitech City,LB Nagar,1.22,6,48.7,4.68,4.28,Cash,Completed
R15128,2025-04-11,Chennai,Hitech City,Gachibowli,3.42,12,81.55,4.51,4.81,UPI,Completed
R15129,2025-02-07,Hyderabad,Kukatpally,Jubilee Hills,4.49,15,89.18,4.78,4.43,Card,Cancelled
R15130,2025-05-21,Hyderabad,Banjara Hills,Kondapur,3.11,14,83.6,4.96,4.13,Cash,Cancelled
R15131,2025-03-20,Chennai,Uppal,Hitech City,9.41,35,205.12,4.15,4.76,Cash,Completed
R15132,2025-01-07,Bangalore,Jubilee Hills,Ameerpet,14.35,62,234.84,4.71,4.04,Card,Completed
R15133,2025-01-27,Hyderabad,Mehdipatnam,Madhapur,8.72,45,143.84,4.13,4.58,Card,Completed
R15134,2025-04-24,Pune,Secunderabad,Kukatpally,8.07,36,99.1,4.53,4.25,Card,Completed
R15135,2025-02-15,Bangalore,Miyapur,LB Nagar,13.68,43,163.66,4.57,4.58,UPI,Completed
R15136,2025-01-24,Pune,Madhapur,Uppal,6.37,21,114.27,4.31,4.16,UPI,Cancelled
R15137,2025-06-05,Delhi,Somajiguda,Mehdipatnam,12.06,71,158.27,4.1,4.11,Card,Completed
R15138,2025-06-07,Mumbai,Madhapur,LB Nagar,13.6,67,219.07,4.23,4.35,Card,Completed
R15139,2025-03-05,Hyderabad,Madhapur,Secunderabad,6.77,35,93.09,4.35,4.83,Cash,Completed
R15140,2025-04-23,Hyderabad,Mehdipatnam,Somajiguda,4.73,20,97.03,4.92,4.38,Card,Completed
R15141,2025-01-29,Pune,Madhapur,Kukatpally,5.36,17,84.89,3.91,4.22,UPI,Completed
R15142,2025-01-21,Hyderabad,Miyapur,Hitech City,8.57,46,140.73,3.95,4.44,Card,Completed
R15143,2025-04-15,Pune,Somajiguda,Hitech City,9.62,51,139.23,5.0,4.99,Card,Completed
R15144,2025-03-24,Pune,Jubilee Hills,Secunderabad,7.68,44,115.17,4.41,4.56,Cash,Completed
R15145,2025-03-28,Mumbai,Somajiguda,Miyapur,7.57,24,94.99,4.36,4.55,Card,Completed
R15146,2025-01-25,Chennai,Hitech City,Jubilee Hills,11.2,44,141.68,4.39,4.85,Cash,Completed
R15147,2025-04-20,Hyderabad,Kondapur,Gachibowli,9.28,54,126.68,4.38,4.01,Card,Cancelled
R15148,2025-03-12,Chennai,Secunderabad,Miyapur,2.27,7,54.28,4.56,3.89,UPI,Completed
R15149,2025-06-22,Delhi,Ameerpet,Madhapur,10.47,48,190.73,3.99,4.86,Cash,Cancelled
R15150,2025-01-31,Delhi,Uppal,Jubilee Hills,7.12,37,153.45,4.66,4.39,UPI,Completed
R15151,2025-02-21,Mumbai,Kukatpally,Somajiguda,5.28,22,96.18,4.94,4.34,Card,Cancelled
R15152,2025-03-14,Bangalore,Ameerpet,Miyapur,3.85,12,85.33,4.62,3.8,UPI,Completed
R15153,2025-01-10,Chennai,Kukatpally,LB Nagar,8.26,33,104.34,4.36,4.47,Card,Cancelled
R15154,2025-02-11,Bangalore,Secunderabad,Uppal,6.91,41,138.24,4.54,4.88,UPI,Completed
